DATAFLOW,LAST UPDATE,freq,unit,airpol,src_nfr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2000,2919346,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2001,2885231,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2002,2871054,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2003,2851011,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2004,2839007,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2005,2829720,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2006,2800413,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2007,2775048,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2008,2723253,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2009,2604147,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2010,2662293,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2011,2526542,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2012,2460887,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2013,2430404,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2014,2260017,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2015,2259036,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2016,2209844,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2017,2186216,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2018,2252649,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2019,2115927,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2020,2015031,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2021,2067854,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,Annual,Tonne,Particulates < 10µm,National total for the entire territory (based on fuel sold),European Union - 27 countries (from 2020),2022,1953804,
