DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,IT,2012,12873,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,IT,2015,12900,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,IT,2018,12972,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LI,2006,10,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LI,2009,10,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LI,2012,10,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LI,2015,10,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LI,2018,10,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LT,2006,918,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LT,2009,922,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LT,2012,927,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LT,2015,931,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LT,2018,933,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LU,2006,152,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LU,2009,153,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LU,2012,157,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LU,2015,157,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LU,2018,159,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LV,2006,679,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LV,2009,681,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LV,2012,685,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LV,2015,689,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,LV,2018,691,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,ME,2006,92,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,ME,2009,92,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,ME,2012,92,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,ME,2015,92,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,ME,2018,93,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,MK,2006,278,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,MK,2009,282,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,MK,2012,284,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,MK,2015,287,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,MK,2018,289,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,MT,2006,54,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,MT,2009,54,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,MT,2012,54,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,MT,2015,54,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,MT,2018,56,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,NL,2006,3531,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,NL,2009,3577,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,NL,2012,3615,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,NL,2015,3623,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,NL,2018,3670,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,NO,2006,1602,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,NO,2009,1614,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,NO,2012,1625,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,NO,2015,1634,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,NO,2018,1654,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,PL,2006,7549,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,PL,2009,7708,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,PL,2012,7782,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,PL,2015,7898,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,PL,2018,7956,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,PT,2006,2841,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,PT,2009,2861,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,PT,2012,2892,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,PT,2015,2914,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,PT,2018,2931,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,RO,2006,3767,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,RO,2009,3821,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,RO,2012,3853,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,RO,2015,3890,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,RO,2018,3914,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,RS,2006,1440,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,RS,2009,1448,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,RS,2012,1454,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,RS,2015,1465,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,RS,2018,1475,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SE,2006,3188,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SE,2009,3207,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SE,2012,3225,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SE,2015,3234,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SE,2018,3268,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SI,2006,522,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SI,2009,526,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SI,2012,533,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SI,2015,533,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SI,2018,538,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SK,2006,1164,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SK,2009,1186,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SK,2012,1201,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SK,2015,1212,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,SK,2018,1219,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,TR,2006,7788,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,TR,2009,7960,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,TR,2012,8070,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,TR,2015,8353,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,TR,2018,8464,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,XK,2006,234,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,XK,2009,239,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,XK,2012,240,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,XK,2015,249,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,KM2,XK,2018,254,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,AL,2006,1.19,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,AL,2009,1.20,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,AL,2012,1.21,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,AL,2015,1.21,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,AL,2018,1.22,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,AT,2006,3.03,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,AT,2009,3.05,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,AT,2012,3.08,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,AT,2015,3.08,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,AT,2018,3.11,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BA,2006,1.11,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BA,2009,1.12,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BA,2012,1.12,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BA,2015,1.13,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BA,2018,1.14,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BE,2006,9.04,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BE,2009,9.12,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BE,2012,9.17,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BE,2015,9.21,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BE,2018,9.28,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BG,2006,1.49,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BG,2009,1.51,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BG,2012,1.52,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BG,2015,1.53,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,BG,2018,1.54,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CH,2006,4.18,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CH,2009,4.25,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CH,2012,4.28,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CH,2015,4.29,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CH,2018,4.30,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CY,2006,3.86,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CY,2009,3.95,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CY,2012,4.04,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CY,2015,4.17,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CY,2018,4.29,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CZ,2006,3.33,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CZ,2009,3.36,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CZ,2012,3.39,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CZ,2015,3.40,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,CZ,2018,3.43,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,DE,2006,5.57,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,DE,2009,5.62,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,DE,2012,5.66,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,DE,2015,5.68,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,DE,2018,5.72,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,DK,2006,4.37,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,DK,2009,4.41,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,DK,2012,4.44,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,DK,2015,4.45,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,DK,2018,4.50,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EE,2006,1.16,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EE,2009,1.17,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EE,2012,1.18,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EE,2015,1.19,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EE,2018,1.19,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EL,2006,1.78,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EL,2009,1.79,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EL,2012,1.80,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EL,2015,1.81,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EL,2018,1.82,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,ES,2006,1.78,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,ES,2009,1.80,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,ES,2012,1.84,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,ES,2015,1.85,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,ES,2018,1.87,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EU27_2020,2006,2.61,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EU27_2020,2009,2.63,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EU27_2020,2012,2.66,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EU27_2020,2015,2.67,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,EU27_2020,2018,2.69,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,FI,2006,0.75,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,FI,2009,0.76,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,FI,2012,0.76,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,FI,2015,0.76,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,FI,2018,0.77,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,FR,2006,3.51,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,FR,2009,3.54,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,FR,2012,3.59,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,FR,2015,3.61,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,FR,2018,3.63,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,HR,2006,1.75,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,HR,2009,1.76,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,HR,2012,1.78,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,HR,2015,1.78,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,HR,2018,1.81,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,HU,2006,2.68,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,HU,2009,2.71,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,HU,2012,2.74,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,HU,2015,2.76,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,HU,2018,2.77,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IE,2006,1.83,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IE,2009,1.85,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IE,2012,1.87,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IE,2015,1.87,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IE,2018,1.91,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IS,2006,0.13,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IS,2009,0.13,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IS,2012,0.14,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IS,2015,0.14,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IS,2018,0.14,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IT,2006,4.22,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IT,2009,4.25,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IT,2012,4.29,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IT,2015,4.30,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,IT,2018,4.32,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LI,2006,6.21,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LI,2009,6.29,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LI,2012,6.30,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LI,2015,6.30,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LI,2018,6.33,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LT,2006,1.42,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LT,2009,1.42,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LT,2012,1.43,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LT,2015,1.43,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LT,2018,1.44,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LU,2006,5.85,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LU,2009,5.91,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LU,2012,6.05,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LU,2015,6.06,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LU,2018,6.11,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LV,2006,1.05,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LV,2009,1.05,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LV,2012,1.06,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LV,2015,1.07,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,LV,2018,1.07,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,ME,2006,0.66,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,ME,2009,0.66,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,ME,2012,0.66,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,ME,2015,0.66,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,ME,2018,0.67,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,MK,2006,1.11,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,MK,2009,1.13,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,MK,2012,1.14,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,MK,2015,1.15,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,MK,2018,1.15,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,MT,2006,17.17,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,MT,2009,17.22,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,MT,2012,17.23,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,MT,2015,17.24,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,MT,2018,17.95,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,NL,2006,9.93,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,NL,2009,10.06,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,NL,2012,10.17,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,NL,2015,10.19,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,NL,2018,10.32,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,NO,2006,0.41,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,NO,2009,0.42,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,NO,2012,0.42,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,NO,2015,0.42,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,NO,2018,0.43,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,PL,2006,2.42,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,PL,2009,2.47,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,PL,2012,2.49,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,PL,2015,2.53,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,PL,2018,2.55,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,PT,2006,3.09,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,PT,2009,3.12,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,PT,2012,3.15,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,PT,2015,3.17,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,PT,2018,3.19,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,RO,2006,1.58,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,RO,2009,1.61,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,RO,2012,1.62,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,RO,2015,1.64,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,RO,2018,1.65,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,RS,2006,1.86,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,RS,2009,1.87,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,RS,2012,1.88,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,RS,2015,1.89,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,RS,2018,1.90,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SE,2006,0.72,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SE,2009,0.73,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SE,2012,0.73,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SE,2015,0.74,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SE,2018,0.74,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SI,2006,2.58,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SI,2009,2.59,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SI,2012,2.63,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SI,2015,2.63,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SI,2018,2.66,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SK,2006,2.37,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SK,2009,2.42,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SK,2012,2.45,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SK,2015,2.47,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,SK,2018,2.49,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,TR,2006,1.00,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,TR,2009,1.02,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,TR,2012,1.04,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,TR,2015,1.07,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,TR,2018,1.09,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,XK,2006,2.15,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,XK,2009,2.19,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,XK,2012,2.20,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,XK,2015,2.29,
ESTAT:SDG_11_32(1.0),11/06/24 23:00:00,A,PC,XK,2018,2.33,
