eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2004,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2005,214,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2006,221,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2007,232,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2008,230,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2009,228,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2010,14,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2011,14,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2012,14,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2013,18,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2014,21,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2015,22,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2016,23,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2017,23,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2018,23,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2019,24,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2020,24,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2021,24,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2022,25,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LV,Latvia,2023,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2000,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2001,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2002,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2003,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2004,51,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2005,56,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2006,59,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2007,70,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2008,83,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2009,96,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2010,98,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2011,98,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2012,98,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2013,96,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2014,96,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2015,96,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2016,98,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2017,98,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2018,101,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2019,101,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2020,104,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2021,104,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2022,105,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LT,Lithuania,2023,105,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2000,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2001,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2002,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2003,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2004,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2005,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2006,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2007,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2008,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2009,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2010,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2011,20,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2012,11,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2013,11,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2014,11,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2015,11,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2016,11,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2017,12,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2018,15,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2019,17,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2020,17,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2021,17,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2022,17,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,LU,Luxembourg,2023,17,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2000,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2001,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2002,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2003,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2004,211,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2005,236,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2006,229,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2007,238,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2008,256,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2009,260,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2010,251,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2011,228,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2012,232,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2013,241,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2014,244,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2015,246,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2016,253,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2017,257,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2018,253,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2019,257,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2020,264,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2021,274,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2022,279,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,HU,Hungary,2023,283,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2000,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2001,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2002,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2003,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2004,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2005,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2006,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2007,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2008,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2009,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2010,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2011,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2012,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2013,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2014,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2015,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2016,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2017,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2018,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2019,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2020,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2021,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2022,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,MT,Malta,2023,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2000,488,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2001,494,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2002,511,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2003,516,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2004,527,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2005,536,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2006,544,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2007,552,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2008,553,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2009,553,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2010,579,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2011,603,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2012,606,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2013,622,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2014,625,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2015,623,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2016,627,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2017,628,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2018,634,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2019,634,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2020,645,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2021,648,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2022,649,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,NL,Netherlands,2023,655,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2000,260,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2001,260,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2002,260,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2003,260,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2004,261,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2005,262,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2006,267,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2007,268,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2008,268,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2009,268,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2010,268,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2011,267,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2012,266,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2013,266,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2014,266,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2015,265,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2016,264,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2017,263,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2018,263,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2019,261,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2020,261,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2021,261,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2022,260,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,AT,Austria,2023,260,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2000,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2001,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2002,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2003,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2004,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2005,211,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2006,246,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2007,257,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2008,231,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2009,232,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2010,227,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2011,131,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2012,133,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2013,122,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2014,116,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2015,114,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2016,112,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2017,108,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2018,337,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2019,443,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2020,436,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2021,495,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2022,523,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PL,Poland,2023,552,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2000,34,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2001,34,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2002,39,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2003,54,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2004,73,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2005,73,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2006,84,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2007,90,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2008,95,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2009,95,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2010,75,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2011,83,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2012,89,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2013,97,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2014,106,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2015,109,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2016,115,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2017,123,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2018,128,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2019,133,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2020,137,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2021,150,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2022,157,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,PT,Portugal,2023,158,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2000,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2001,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2002,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2003,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2004,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2005,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2006,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2007,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2008,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2009,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2010,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2011,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2012,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2013,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2014,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2015,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2016,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2017,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2018,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2019,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2020,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2021,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2022,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,RO,Romania,2023,1,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2000,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2001,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2002,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2003,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2004,18,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2005,18,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2006,18,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2007,18,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2008,18,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2009,25,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2010,25,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2011,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2012,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2013,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2014,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2015,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2016,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2017,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2018,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2019,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2020,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2021,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2022,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SI,Slovenia,2023,26,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2000,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2001,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2002,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2003,,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2004,38,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2005,38,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2006,38,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2007,38,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2008,36,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2009,36,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2010,36,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2011,34,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2012,33,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2013,33,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2014,33,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2015,33,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2016,33,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2017,32,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2018,32,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2019,32,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2020,32,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2021,32,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2022,32,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SK,Slovakia,2023,32,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2000,260,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2001,262,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2002,263,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2003,264,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2004,264,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2005,264,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2006,266,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2007,267,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2008,263,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2009,255,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2010,243,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2011,239,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2012,236,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2013,233,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2014,229,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2015,224,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2016,224,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2017,222,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2018,225,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2019,224,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2020,225,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2021,224,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2022,225,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,FI,Finland,2023,226,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2000,371,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2001,380,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2002,390,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2003,398,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2004,406,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2005,409,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2006,438,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2007,441,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2008,212,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2009,210,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2010,207,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2011,198,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2012,200,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2013,199,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2014,199,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2015,199,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2016,199,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2017,197,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2018,192,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2019,194,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2020,197,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2021,200,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2022,200,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,SE,Sweden,2023,205,
14_40,INL,Number of bathing sites ii. inland water,NR,Number,IS,Iceland,2000,,
